1107751	Das erste Wort eines englischen Satzes sollte mit einem Großbuchstaben anfangen.	Dat êerst woord fan 'n engelsk sats sul mit 'n hoovdletter anfangen.
1108615	Tom hat keine Ahnung, wie es Mary gelingen konnte eine Überraschungsfeier zu planen, ohne dass er etwas davon mitbekommt.	Tom haar kiin wäit d'r fan, woo 't Mary föörnanner kriigen kun 'n ferraskernsfier t' plóónen, sünner dat häi d'r wat fan mitkriğt.
1108749	Ich kenne eine Frau, die den gleichen Vor- und Nachnamen wie ich hat.	Ik ken 'n frâau, däi däi sülviğ föör- un achternóóm as ik het.
1109026	Unser Vater blieb mit uns per Post und Telefon in Kontakt, während er in Übersee war.	Us fóóder bleev mit us per post un telefoon in kuntakt, wiilst häi in ooversäj was.
1109030	Wir würden mindestens drei Wochen brauchen, um den Vorfall zu untersuchen.	Wii deedent minst drei wêek bruuken, um däi föörfal t' unnersöyken.
1109085	Das ist unser Geheimnis, also pass auf, dass es dir nicht herausrutscht.	Dat is us gehäimnis, alsoo paas up, dat 't dii näit d'r uut rutskert.
1109090	Ich musste den Brief nicht öffnen. Ich wusste genau, was darin stand.	Ik mus däi bräif näit oopenmóóken. Ik wus genaau, wat d'r in stun.
1109092	Es gab kaum mehr als 100 Häuser in dem Dorf, an dem wir gestern vorbeigekommen sind.	Dat gaf bold näit meer as 100 huusen in dat lauğ, an dat wii güster f'rbiikoomen bünt.
1109106	Insgesamt betrachtet hat mein Vater ein glückliches Leben gehabt.	In 't gehäil bekeeken het miin fóóder 'n glükkelk leevend hat.
1112957	Der Premierminister sprach ausführlich über die Finanzkrise.	Däi premjeeminister proot'de uutförelk oover däi finanskrîis.
1115162	Der Regen fügte der Ernte eher einen großen Schaden zu, als dass er irgendetwas Gutes tat.	Däi reegen dee däi âarnt eerder 'n grôot skóó taufaugen, as dat häi wat gauds dee.
1115874	Mir geht es schlecht.	Mii gaajt dat slecht.
1117867	Flugzeuge ermöglichen den Menschen, große Entfernungen schnell zurückzulegen.	Fluğtsoigen fermöögelkent däi minsk, grôot distansen gaau t'rüeğ t' läegen.
1119117	Je mehr wir lernen, desto bewusster wird uns, wie wenig wir wissen.	Woo meer wii leerent, woo bewuster word't us, woo min wii wäitent.
1126657	Wissenschaftler kämpfen dafür, die Ausbreitung des Aids-Virus aufzuhalten.	Wäitenskuppers striident d'r föör, dat uutbräiden fan dat aids-wiirus up t' hollen.
1127593	Ich würde ihm schreiben, wenn ich seine Adresse wüsste.	Ik dee hum skriiven, doo 'k siin adräes wus.
1130212	Ich fürchte, dass wir die Möglichkeit, dass sie die Krankheit haben könnte, nicht ausschließen können.	Ik frees, dat wii däi möögelkkaid, dat säi däi krankhaid hebben kun, näit uutsluuten köönent.
1137106	Ich habe lange Zeit kein Buch gelesen und dafür schäme ich mich.	Ik heb lâang tiid kiin bauk leesen un d'r skóóm ik mii föör.
1139033	Du wirst das Buch in der historischen Abteilung der Bibliothek finden.	Duu sast dat bauk in 't histoorsk ofdäilen fan däi bibliotäik finnen.
1146897	Ihre Verantwortungslosigkeit verblüfft mich.	Höör ferantwoordenslössiğkaid ferblüft mii.
1146918	Könntest du noch einmal sagen, wie oft du schon hier warst?	Kust duu noch insent säegen, woo fóók duu al hir west hest?
1146929	Ich bin nicht besonders hungrig, wenn man bedenkt, dass ich den ganzen Tag über lediglich eine Scheibe Brot gegessen habe.	Ik bün näit besünners smachtiğ, doo man bedenken daajt, dat ik däi häiel dağ oover man 'n skîiv brood eeten heb.
1148768	Unsere Schule hat drei Amerikaner als Austauschschüler aufgenommen.	Us skaul het drei Amerikóóners as uuttuuskskaulers upnoomen.
1153235	Zuerst werde ich die Preise vergleichen und erst dann werde ich entscheiden, ob ich die Kamera kaufe.	Eerst sal ik däi priisen fergliiken un eerst dan sal ik besluuten, of ik däi kameró koop.
1159424	Ich will in den Himmel kommen, aber ich will nicht sterben, um dort hinzugelangen.	Ik wil in d' heemel koomen, man ik wil näit staarven, um d'r hen t' koomen.
1166016	Die Qualität ihrer Produkte hat mit den Jahren abgenommen.	Däi kwalitäit fan höör produkten het mit däi joren ofnoomen.
1166326	Beinahe eintausend Personen nahmen an der Demonstration teil.	Hóóst äinduusend persoonen namment an däi demonstróósjoon däil.
1169837	Schnell!	Gaau!
1170109	Du brauchst kein Wörterbuch benutzen, wenn du dieses Buch liest.	Duu bruukst kiin woordenbauk bruuken, doo duu dit bauk lest.
1170411	Experten sagen, dass der Kaffeepreis hauptsächlich deshalb steigt, weil die Leute bereit sind, mehr zu bezahlen.	Eksperten säegent, dat däi kofjepriis hoovdsóókelk stiğt, um dat däi lüü beräid bünt, meer t' betóólen.
1172598	Ich weiß noch ganz genau, dass er zwei Pistolen in den Fluss geworfen hat.	Ik wäit noch häil genaau, dat häi twei pistoolen in d' äj smeeten het.
1172930	Es war ein sonniger Tag, als wir zum Einkaufszentrum fuhren.	Dat was 'n sünniğ dağ doo wii nóó 't inkoopstsentrum tau furent.
1175823	Einige Leute denken, dass es für einen Englisch-Muttersprachler schwer ist, Chinesisch zu lernen, aber da widerspreche ich.	Enkeld lüü denkent, dat 't föör 'n Engelsk-maudertóólprooter stur is, Skiineesk t' leeren, man dor proot ik teegen.
1176478	Beim Nachbarn ist das Gras immer grüner.	Bii d' nóóber is dat gres altiid gröyner.
1176561	Als er sich gerade unter einem Baum ausruhte, fiel ihm ein Apfel auf den Kopf.	Doo häi sük net unner 'n boom ferhool, ful hum 'n appel up d' kop.
1177138	Wie viele Zimmer gibt es bei Ihnen auf der zweiten Etage?	Woo fööl kóómers gift dat bii Jau up d' twäied etóózje?
1177139	Schreiben Sie einen kurzen Aufsatz.	Skriivent Jii 'n lütje upsats.
1177405	Der Premierminister stattete dem Weißen Haus einen offiziellen Besuch ab.	Däi premjeeminister dee dat Wiet Huus 'n offisjäel besöyk ofstatten.
1177811	Wenn Sie genau hinsehen, werden Sie feststellen, dass die Kiste einen doppelten Boden hat.	Doo Jii genaau henkiikent, söölent Jii faststellen, dat däi kiest 'n dübbeld boom het.
1179267	Tom rief Mary an, um ihr zu sagen, dass er möglicherweise später am Nachmittag ihre Hilfe benötige.	Tom reep Mary an, um höör t' säegen, dat häi möögelkerwîis lóóterweğ up d' nóómiddağ höör hüelp bruukde.
1179270	Du hast doch vorgeschlagen, diesen Film zu sehen.	Duu hest doch föörslóón, disser film t' kiiken.
1179553	Regelmäßig die Hände zu waschen ist ein guter Weg, sich vor Krankheiten zu bewahren.	Reegelmóótiğ däi hâan t' waaskern is 'n gâaud weğ, sük fööer krankhaiden t' beworen.
1179837	Es erschien mir deutlich, dass der Plan einige Verbesserungen nötig hatte.	Dat leet mii düüdelk, dat däi plóón wat ferbeeterns nöödiğ haar.
1181810	Er verschwand in einer dunklen Ecke hinten im Laden.	Häi ferdween in 'n düüster hauk achter in d' winkel.
1183135	Tom kann nicht über dreißig sein. Er sieht wie um die achtzehn aus.	Tom kan näit oover daartiğ weesen. Häi let't as um däi achttain.
1183773	Die Weltgeschichte ist voll von Geschichten verkannter Genies.	Däi weerldhistoorje is ful fan geskichten fan ferkent zjeniis.
1184678	Sterne funkelten am Himmel.	Steerns tinkeldent an d' heemel.
1184881	Ich habe die Kinder angewiesen, ruhig zu sein, aber sie haben weiter Lärm gemacht.	Ik heb däi kinner anweesen, rüstiğ t' weesen, man säi hebbent wiider skendóól móókt.
1184948	Ich glaube du bist die Frau, auf die ich mein ganzes Leben gewartet habe.	Ik lööv duu büst däi frâau, up däi ik miin häiel leevend wacht't heb.
1185499	Cesar Chavez bat die Streikenden, auf Gewalt zu verzichten, selbst wenn die Farmbesitzer und ihre Helfer manchmal Gewalt anwendeten.	Cesar Chavez beed'de däi straikenden, up gewalt t' fertsichten, sülst doo däi faarmbesitters un höör helpers of un an gewalt anwenden deedent.
1186037	Am Morgen nach meiner Ankunft dort ging ich im Eichenwald spazieren.	Up d' mörn nóó miin ankumst dor gung ik in d' äikenwald kaiern.
1186038	Sie kann einfach nicht ihren Mund halten, nicht mal für eine Sekunde.	Säi kan äinfach näit höör bek hollen, näit móól föör 'n sekuen.
1187107	Viele Leute wurden auch dieses Jahr gegen Grippe geimpft.	Fööl lüü wurdent ook fanjoer teegen griep imft.
1187108	Auch dieses Jahr sind viele Menschen gegen Grippe geimpft worden.	Ook fanjoer bünt fööl minsken teegen griep imft worden.
1187133	Mit den Nachbarn mitzuhalten ist in reichen Städten wie Beverly Hills sehr teuer.	Mit däi nóóbers mit t' hollen is in rîik steeden as Beverly Hills läip dür.
1187215	Tom konnte die Tür nicht aufschließen, weil er den falschen Schlüssel hatte.	Tom kun däi dööer näit oopensluuten, um dat häi däi ferkeert slöödel haar.
1187246	Tom kommt aus einer Kultur, in der Frauen künstlich ihre Lippen färben und ihre Ohrläppchen durchlöchern.	Tom kumt uut 'n kultüer, wor fraaulüü künstelk höör lippen faarvent un höör oorlappen döörgatjent.
1187581	Tom kam nach dem Unterricht zu mir und stellte mir ein paar Fragen.	Tom kwam nóó d' unnerricht bii mii un stelde mii 'n poer fróógen.
1187775	Je alberner ein Kind ist, um so goldiger erscheint es seinen Eltern.	Woo alberner 'n kind is, woo golliger skint 't föör siin ollen.
1188523	Ich besuche gerade meine Großmutter im Krankenhaus.	Ik besöyk net akróót miin bäep in 't krankenhuus.
1189298	Ich werde morgen nicht kommen können. Ich hoffe, ihr schafft es ohne mich.	Ik sal mörn näit koomen köönen. Ik hoop, jii skaffent dat sünner mii.
1190291	Isst du gewöhnlich mehr als fünf Pizzaschnitten pro Monat?	Etst duu gewoon meer as fiif pitsósneeden pro móónd?
1190293	Es war ungemein aufregend, zu dieser Zeit in Boston zu sein.	Dat was häil upreegend, teegen disser tiid in Boston t' weesen.
1190311	Es ist sehr nett von Ihnen, mich zu Ihrer Geburtstagsfeier einzuladen.	Dat is läip net fan Jau, mii tau Jau boorsdóóğsfier t' nöygen.
1192554	Als ich das Café betrat, sahen sich gerade zwei junge Männer Catchen im Fernsehen an.	Doo ik dat kafee betrad, sağğent sük net akróót twei jueng manlüü catchen up 't feersäin an.
1194357	Vögel können Tausende von Kilometern fortfliegen und kommen jedes Jahr an denselben Ort zurück.	Föögels köönent duusenden fan kilomeeters weğfläigen un kooment elker joer nóó d' sülviğ stee t'rüeğ.
1195768	Ich habe gehört, man solle nie seine erste Liebe heiraten.	Ik heb höört, man sul noojt siin êerst läieft traauen.
1196448	Kreativität ist die Fähigkeit, bekannte Elemente in neuer, ungewohnter Weise zu kombinieren.	Kreóótiivitäit is däi feeiğkaid, bekent elementen in näej, unwent wîis t' kumbinäären.
1196502	Hast du dich entschieden, ob du dein Haus verkaufst oder nicht?	Hest duu dii undslooten, of duu diin huus ferköfst of näit?
1196828	Sollte er zu spät kommen, können Sie mit der Konferenz ohne ihn anfangen.	Sul häi t' lóót koomen, köönent Jii mit däi kunferens sünner hum anfangen.
1197158	Während schwerer Zeiten könnten die Leute nicht auf Reisen gehen, aber es könnte sein, dass sie bereit sind, für guten Kaffee zuzuzahlen.	Unner stuer tiiden kunnent däi lüü näit up raajsen góón, man dat kun weesen, dat säi beräid bünt, föör gâaud kofje tau t' betóólen.
1197819	Tom sagt, dass er in letzter Zeit nicht in der Lage ist, genug Schlaf zu bekommen.	Tom säeğt, dat häi in d' läest tiid näit kumpóóbel is, nauğ slóóp t' kriigen.
1197843	Tom sagt, dass er heute Abend keine Lust auf Bier hat.	Tom säeğt, dat häi fanóóvend kiin lüst up bäär het.
1198496	Sollte er später kommen, können Sie mit der Konferenz ohne ihn anfangen.	Sul häi lóóter koomen, köönent Jii mit däi kunferens sünner hum anfangen.
1204058	Der letzte Sommer war außergewöhnlich kalt und die Reisernte war die schlechteste in zehn Jahren.	Däi ferleeden sömmer was buutengewoon kold un däi riisâarnt was däi släechst in tain joer.
1204387	Das Kaufen und Verkaufen persönlicher Daten von Leuten wird eine wichtige Angelegenheit.	Dat koopen un ferkoopen fan persöönelk dóóten fan lüü word't 'n wichtiğ baudel.
1204576	Sie waren alle so müde, dass sie nur noch gähnen konnten.	Säi wassent âal soo möej, dat säi bloot noch góópen kunnent.
1205578	Als Jugendlicher wusste er nicht, dass er später einmal berühmt werden sollte.	As jööğdelk wus häi näit, dat häi lóóter insent beraumt worden sul.
1205582	Ich habe zu viel getrunken, und es kam mir vor, als würde der Boden unter den Füßen wackeln.	Ik heb t' fööl drunken, un 't kwam mii fööer, as dee däi grund unner d' fauten waageln.
1205870	Wenn sich die Menschheit nicht um die Umwelt kümmert, könnte die Umwelt die Menschheit auslöschen.	Doo sük däi minskhaid näit um däi umweerld kümmern daajt, kun däi umweerld däi minskhaid uutleskern.
1206416	Ein Mann kann mit jeder Frau glücklich werden, solange er sie nicht liebt.	'N keerl kan mit elker frâau glükkelk worden, soo lâang häi höör näit läivt.
1206418	Ein Mann ist so alt, wie er sich fühlt, und eine Frau so alt, wie sie aussieht.	'N keerl is soo old, as häi sük föylt, un 'n frâau soo old, as säi let't.
1207867	Weißt du, wie viele Menschen bei dem gestrigen Flugzeugabsturz starben?	Wäist duu, woo fööl minsken bii däi güsterğ fluğtsoiğofstört stüürvent?
1207875	Es spielt für mich keine Rolle, ob ich damit Geld verdiene oder nicht.	Dat spöölt föör mii kiin ruel, of ik d'r geld mit ferdäinen dau of näit.
1207881	Es ist lange her, dass ich Tom sein Baritonsaxofon spielen gehört habe.	Dat is lâang heer, dat ik Tom siin baaritonsaksofoon spöölen höört heb.
1207883	Es ist lange her, dass ich Libellen in diesem Gebiet gesehen habe.	Dat is lâang heer, dat ik peerdjes in dit gebiit säin heb.
1207973	Tom war versucht zu gehen, entschied sich aber im letzten Moment anders.	Tom was ferled't t' góón, man undsked sük up d' läest moment anners.
1208773	Du bist die einzige Person, die ich kenne, außer mir selbst, die nicht gern Baseball sieht.	Duu büst däi enkeld persoon, däi ik ken, behalven mii sülst, däi näit geern baseball kikt.
1210403	Es gibt einen Bustransfer zum Ginza Tokyu Hotel.	Dat gift 'n bustransfer nóó 't Ginza Tokyu hotel.
1211007	Tom braucht das Auto nicht zu waschen. Mary hat es schon gewaschen.	Tom bruukt dat aauto näit t' waaskern. Mary het 't al wuskern.
1211673	Es war äußerst heiß, also zog ich meinen Mantel aus.	Dat was häit as man wat, alsoo truk ik miin mantel uut.
1214605	Als ich auf Besuch in ihre Wohnung kam, war das Paar mitten in einem Streit.	Doo ik up fersîit in höör woonen kwam, was dat poer midden in 'n skäel.
1217600	Tom weiß nicht, mit wem Mary plant zum Ball zu gehen.	Tom wäit näit, mit wel Mary plóónt nóó d' bâal t' góón.
1217605	Tom weiß nicht, ob er Marys Angebot akzeptieren oder ablehnen soll.	Tom wäit näit, of häi Mary höör anbod akseptäären of ofleenen sal.
1217607	Tom weiß nicht, ob Mary mit dem Auto oder dem Fahrrad kommen wird.	Tom wäit näit, of Mary mit aauto of mit fîits koomen sal.
1217613	Tom weiß nicht, ob Mary jünger oder älter als er ist.	Tom wäit näit, of Mary junger of oller is as häi.
1217615	Tom weiß nicht, ob Mary die Wahrheit sagt oder nicht.	Tom wäit näit, of Mary däi worhaid säeğt of näit.
1217753	Tom weiß nicht, was aus Mary wurde, nachdem sie das Abitur gemacht hatte.	Tom wäit näit, wat uut Mary wur, nóódeem säi dat abitüer móókt haar.
1218082	Gossendeckel sind rund, weil sie so nicht durch das Loch fallen können.	Gullydeksels bünt rund, um dat säi soo näit döör 't gat faalen köönent.
1218676	Ein Sumo-Ringer hat kein Problem damit, 20.000 Kalorien am Tag zu sich zu nehmen.	'N sumo-ringer het kiin probleem d'r mit, 20.000 kaloriien up d' dağ tau sük t' neemen.
1218677	Einem Sumo-Ringer macht es nichts aus, 20.000 Kalorien am Tag zu sich zu nehmen.	'N sumo-ringer móókt 't niks uut, 20.000 kaloriien up d' dağ tau sük t' neemen.
1218690	Ein Genie besteht aus einem Prozent Inspiration und 99 Prozent Schweiß.	'N zjenii bestaajt uut äin prosent inspiróósjoon un 99 prosent swäit.
1218876	Ich freute mich auf die Aussicht auf den Fuji, aber leider blieb er völlig hinter den Wolken verborgen.	Ik fraajde mii up d' uutsicht up däi Fuji, man spiitelkerwîis bleev häi häil achter d' wulken ferburgen.
1218909	Du weißt, dass dein Englisch gut ist, wenn die Leute aufhören, dir Komplimente zu machen, wie gut dein Englisch ist.	Duu wäist, dat diin Engelsk gaud is, doo däi lüü uutskaajent, dii kumpelmenten t' móóken, woo gaud diin Engelsk is.
1218935	Wir saßen friedlich beim Abendessen, als ganz plötzlich das Licht ausging.	Wii sattent freedelk bii 't óóvendeeten, doo häil t'móól dat lücht uutgung.
1218941	Ich finde allein die Erinnerung an seine übertrieben höflich bevormundende Art wirklich widerwärtig.	Ik fin alleniğ dat heerinnern an siin ooverdreeven hoffelk beföörmünnend ord wies eekeliğ.
1218986	Tom sagte mir, dass er nicht mit leeren Händen nach Hause kommen wollte.	Tom see teegen mii, dat häi näit mit lêeğ hâan nóó huus tau koomen wul.
1220737	Ehrlich gesagt ist er eher ein Heuchler als ein Patriot.	Eerelkgesäeğt is häi eerder 'n hoichler as 'n póótrioot.
1221064	Bis 2020 wird sich die Bevölkerung unserer Stadt verdoppelt haben.	Bit 2020 sal sük dat befolken fan us stad ferdübbelt hebben.
1222846	Das ist eine seltsame Frage.	Dat is 'n wunnerlîik fróóeğ.
1223077	Ein Mensch, der nie eine Schule besuchte, stiehlt vielleicht etwas aus einem Güterwagen, aber wenn er eine Universitätsausbildung hat, könnte er die ganze Eisenbahn stehlen.	'N minsk, däi noojt 'n skaul besöyken dee, steelt fiilicht wat uut 'n frachtwóógen, man doo häi 'n uniwersitäitsuutbilden het, kun häi däi häiel iisderbóón steelen.
1224125	Du musst aufhören dich ständig über Dinge zu beschweren, die man nicht ändern kann.	Duu maust uphollen dii altiid oover dingen t' beklóógen, däi man näit annern kan.
1225367	Ohne deine Hilfe wären wir nicht imstande, unseren Plan auszuführen.	Sünner diin hüelp wassent wii näit kumpóóbel, us plóón uut t' fören.
1225459	Ich weiß vielleicht nicht viel, aber ich weiß, dass Tom nicht weiß, worüber er gerade spricht.	Ik wäit fiilicht näit fööl, man ik wäit, dat Tom näit wäit, wor häi net oover proot't.
1225772	Du kannst von unserer Website Tondateien von Muttersprachlern herunterladen.	Duu kaast fan us websiid toondóótäjen fan maudertóólprooters dóólhóólen.
1227163	Es gibt nichts, was ich jemals sagen könnte, das Tom dazu bringen würde, seine Ansicht zu ändern.	Dat gift niks, wat ik oojt säegen kun, dat Tom d'r tau brengen dee, siin ansicht t' annern.
1227173	Auf keinen Fall hätte Tom das Geld stehlen können, ohne gesehen worden zu sein.	Kiinssins haar Tom dat geld steelen kunt, sünner säin worden t' weesen.
1227216	Die Polizei schaute überall und konnte keine Spur von Tom finden.	Däi politsai keek allerweegens un kun kiin spôor fan Tom finnen.
1229274	Als er die Türe öffnete, roch er sofort, dass etwas brannte.	Doo häi däi dööer oopendee, rook häi fut, dat wat braande.
1231181	Mir schwant Böses.	Mii swóónt kwóóds.
1231931	Tom weiß nicht, ob Mary ihn morgen begleiten wird oder nicht.	Tom wäit näit, of Mary hum mörn begläiden sal of näit.
1232108	Die Regierung hat beschlossen, eine spezielle Steuer auf sehr hohe Einkommen einzuführen.	Dat regäären het beslooten, 'n spesjäel stüer up läip hôoğ inkoomens in t' fören.
1233333	Das war eine böse Überraschung.	Dat was 'n kwóóed ferraskern.
1234153	Tom weiß nicht, ob er es kann, aber er wird es versuchen.	Tom wäit näit, of häi 't kan, man häi sal 't fersöyken.
1234504	Tom kennt nicht den Unterschied zwischen Wikingern und Norwegern.	Tom kent näit däi ferskeel tüsken Wiikingers un Nörweegers.
1234538	Tom kennt nicht den Unterschied zwischen einer Fabel und einem Märchen.	Tom kent näit däi ferskeel tüsken 'n fóóbel un 'n maarke.
1234728	Tom kennt nicht den Unterschied zwischen einem Wein und einem Champagner.	Tom kent näit däi ferskeel tüsken 'n wiin un 'n sjampanjer.
1234854	Tom kennt nicht den Unterschied zwischen einem Maultier und einem Esel.	Tom kent näit däi ferskeel tüsken 'n muuldäär un 'n eesel.
1234858	Tom kennt nicht den Unterschied zwischen einem Diamanten und einem Smaragd.	Tom kent näit däi ferskeel tüsken 'n dióómant un 'n smaragd.
1236128	Da sie selbst keine Kinder hatten, beschlossen sie, ein Mädchen zu adoptieren.	Um dat säi sülst kiin kinner haarent, beslootent s', 'n wicht t' adoptäären.
1238015	Ein Atomkrieg wird die Vernichtung der Menschheit mit sich bringen.	'N atoomoorlauğ sal dat fernichten fan d' minskhaid mit sük brengen.
1238017	Mit dem Werden des Frühlings kommt schrittweise alles wieder zum Leben.	Mit dat worden fan 't fö'joer kumt äingóól âals weer tau 't leevend.
1239547	Die stetigen Grenzkämpfe zwischen England und Schottland hörten auf.	Däi stóódiğ grenskemfen tüsken Engelland un Skotland hullent up.
1239556	Das ist so ein leichtes Problem, dass es jeder Student lösen kann.	Dat is soo 'n makkelk probleem, dat 't elker stuudent löesen kan.
1243425	Tom hätte überleben können, wenn der Rettungswagen etwas früher gekommen wäre.	Tom haar ooverleeven kunt, doo däi reddenswóógen wat eerder koomen was.
1243504	Darum geht es.	D'r gaajt 't um.
1248001	Morgen gehen wir zur Schule, um uns für die Kurse einzutragen, die wir belegen wollen.	Mörn góónt wii nóó d' skaul, um us föör däi kursen in t' dróógen, däi wii beläegen willent.
1248007	Es ist unmöglich für mich, meine Semesterarbeit bis morgen fertig zu haben.	Dat is unmöögelk föör mii, miin seemesteraarbaid bit mörn klor t' hebben.
1248011	Ich möchte diesen Brief bis morgen ins Englische übersetzt haben.	Ik wil disser bräif bit mörn in 't Engelsk ooverset't hebben.
1248066	Schimpansen haben gewöhnlich ihr erstes Kind mit 13, Menschen mit 19 Jahren.	Skimpansen hebbent f'r n'rmóól höör êerst kind mit 13, minsken mit 19 joer.
1251350	Du kannst mich besuchen kommen, wann immer es dir passt.	Duu kaast bii mii up fersîit koomen, soo as dii 't paast.
1251402	Wenn Sie das Buch ausgelesen haben, bringen Sie es in die Bibliothek zurück.	Doo Jii dat bauk uutleesen hebbent, brengent Jii 't in d' bibliotäik t'rüeğ.
1251405	Wenn du das Buch ausgelesen hast, bring es in die Bibliothek zurück.	Doo duu dat bauk uutleesen hest, breng 't in d' bibliotäik t'rüeğ.
1251423	Mein Großvater machte es sich zur Regel, vor dem Frühstück spazieren zu gehen.	Miin besfóóer mook sük dat tau d' reegel, fööer 't früüstük kaiern t' góón.
1251425	Mein Großvater machte es sich zur Gewohnheit, vor dem Frühstück einen Spaziergang zu machen.	Miin besfóóer mook 't sük tau d' wenst, fööer 't früüstük 'n kaierpad t' móóken.
1251449	Wenn du deine Versprechen nicht hältst, nehmen dich die Leute nicht mehr ernst.	Doo duu diin beloovens näit holst, neement dii däi lüü näit meer eernst.
1251450	Wenn man Versprechen nicht hält, nehmen einen die Leute nicht mehr ernst.	Doo man beloovens näit holt, neement äien däi lüü näit meer eernst.
1253353	Ich bin der Meinung, dass Not die Mutter der Erfindung ist.	Ik bün fan 't mäinen, dat nood däi mauder fan 't erfinnen is.
1257465	Ich kann meine Brille nicht finden. Vielleicht habe ich sie im Zug liegen lassen.	Ik kan miin briel näit finnen. Fiilicht heb ik hum in d' tsuğ liegen lóóten.
1259829	Der arme Tom versucht schon seit drei Stunden einzuschlafen.	Däi âarm Tom fersöcht al siit drei stüen in t' slóópen.
1261020	Dass ich barfuß war, störte ihn offensichtlich mehr als alles andere.	Dat ik up blôot fauten was, stöörde hum oopensichtelk meer as âal anner.
1262303	Hättest du mich um Rat gefragt, würdest du jetzt nicht so in der Patsche sitzen.	Haarst duu mii um róód frağt, deest duu nuu näit tüsken dööer un drüppel sitten.
1263702	Als sie die Nachricht vom Tod ihres Sohnes hörte, brach sie augenblicklich in Tränen aus.	Doo säi däi nóóricht fan d' dood fan höör jung höörde, brook säi fut in tróónen uut.
1263728	Wir führen Edisons Erfolg auf Intelligenz und harte Arbeit zurück.	Wii förent Edison siin erfolğ up intelligens un hâard aarbaid t'rüeğ.
1263751	Was hast du gedacht, als du mich zum ersten Mal überhaupt getroffen hast?	Wat hest duu docht, doo duu mii föör 't êerst móól ooverhôop druepen hest?
1263982	Eine Sache, die du über mich wissen solltest, ist, dass ich jeden Freitag Abend Poker spiele.	Äin sóóek, däi duu oover mii wäiten sust, is, dat ik elker freidóóğóóvend poker spööl.
1265881	Man rechnet mit einem Anstieg der Weltmeere um 50 Zentimeter bis zum Ende des nächsten Jahrhunderts.	Man reekent mit 'n anstiigen fan däi weerldsäjen um 50 tsentimeeter bit tau 't äen fan 't tauken jorhunnert.
1275134	Ich spreche Englisch nicht als Muttersprache, und mir wird klar, dass ich noch viel zu lernen habe.	Ik proot Engelsk näit as maudertóól, un mii word't klor, dat ik noch fööl t' leeren heb.
1275489	Sag mir den Grund, warum du auf dem Land leben willst.	Säeğ mii däi grund, woosoo duu up 't land leeven wult.
1284048	Tom kennt nicht den Unterschied zwischen Astronomie und Astrologie.	Tom kent näit däi ferskeel tüsken astronoomii un astroloogii.
1286194	Um die Wahrheit zu sagen, ich hatte unsere Verabredung ganz vergessen.	Um däi worhaid t' säegen, ik haar us ofprooten häil fergeeten.
1286197	Ohne Pass kommt es nicht in Frage, das Land zu verlassen.	Sünner pas kumt 't näit in fróóeğ, dat land t' ferlóóten.
1286233	Wenn du weiter soviel trinkst, wirst du womöglich als Alkoholiker enden.	Doo duu wiider soo fööl drinkst, sast duu meskiin as alkohoolikker ennen.
1286234	Wenn ich bei einem schreienden Baby bin, will ich am Ende selbst schreien!	Doo ik bii 'n skräiwend baby bün, wil ik amäen sülst skräiwen!
1287753	Tom hat sich gewünscht, dass sich seine Mitschüler gegenseitig mit mehr Respekt behandeln würden.	Tom het sük wünskert, dat sük siin mitskaulers teegennanner mit meer respekt behanneln deedent.
1287756	Tom ist der Typ eines Menschen, der gerne diskutiert, nur um des Diskutierens willen.	Tom is dat tsoord minsk, däi geern diskutäärt, bloot um t' diskutäären.
1293511	Er ist der Typ Mann, der lieber Topflappen häkelt als Abenteuer zu suchen.	Häi is däi tüüp fan keerl, däi läiver potlappen heekelt as eeventüren t' söyken.
1293643	Die Telefonnummer für die Telefonkonferenz am Donnerstagabend ist 415-904-8873.	Däi telefoonnummer föör däi telefoonkunferens up d' dönnerdóóğóóvend is 415-904-8873.
1293718	Ich habe dieses Lied so oft im Radio gehört, dass ich es zunehmend gehasst habe.	Ik heb dit läid soo fóók up 't róódio höört, dat ik 't tauneemend hóót't heb.
1294593	Ich dachte mir, dass es nicht wehtun würde, ein paar Minuten mehr zu warten.	Ik doch mii, dat 't näit seer daun sul, 'n poer menüüten meer t' wachten.
1294624	Ich habe vor, alles hier wegzuschmeißen. Du kannst nehmen, was du willst.	Ik heb fööer, âals hir weğ t' smiiten. Duu kaast neemen wat duu wult.
1295395	Das Lehrbuch zeigt die Bedeutung jedes einzelnen Wortes mit einem Bild.	Dat leerbauk wist dat bedüüden fan elker enkeld woord mit 'n bild.
1295487	Ich würde es vorziehen, Leute anzustellen, nur um in ihre Muttersprache zu übersetzen.	Ik dee dat föörtrekken, lüü an t' stellen, bloot um in höör maudertóól t' ooversetten.
1300730	Er war überrascht zu sehen, dass das Meisterstück des großen Künstlers verkehrt herum an der Wand hing.	Häi was ferraskert t' säin, dat dat maisterstük fan däi grôot künstler ferkeert um an d' müer hung.
1301392	Wer kämpft, kann verlieren. Wer nicht kämpft, hat schon verloren.	Wel kemft kan ferläisen. Wel näit kemft, het al ferlooren.
1302156	Es war unmöglich, sich eine wirklich zufriedenstellende Lösung einfallen zu lassen.	Dat was unmöögelk, sük 'n würrelk befreedigend löesen infaalen t' lóóten.
