# East Frisian (frs) translations of German (deu) Tatoeba sentences
# Format: german_sentence_id<TAB>german_sentence_text<TAB>frs_translation_text
# Generated from: data/fan teksten/  (verified against data/krektüren/deu copy.txt)
# Total pairs: 9056
#
3290163	Tom verpackte seine ganzen Besitztümer in Kisten und schickte sie nach Boston.	Tom ferpakde siin häiel besitdaumen in kisten un stürde höör nóó Boston.
3290631	Tom war beim Genuss des köstlichen Mahles, als wäre er im Paradies.	Tom was bii 't genäit fan dat smóókelk móól t'mâaud, as was häi in 't paródiis.
3290815	Tom genoss das köstliche Mahl und dachte, er wäre im Paradies.	Tom genoot dat köstelk móól un doch, häi was in 't paródiis.
3290990	Tom glaubte sich im Paradies, als er das köstliche Mahl einnahm.	Tom löövde häi was in 't paródiis, doo häi dat köstelk móól inneemen dee.
3291008	In den Vereinigten Staaten ist es üblich, Schecks zu schreiben, statt bar zu bezahlen.	In d' Feräint Stóóten is dat gaang un gêev, skeks t' skriiven, in stee fan bor t' betóólen.
3291496	Ich habe dir eigentlich nichts gesagt, was du nicht bereits hättest wissen müssen.	Ik heb dii äinliik niks säeğt, wat duu näit al wäiten must haarst.
3292931	Wie viel musstest du Tom zahlen, damit er freiwillig den Schnee von deinem Dach schippt?	Woo fööl must duu Tom betóólen, dat häi freiwilliğ däi snäj fan diin dak sküpt?
3292987	Hast du etwas Besonderes an Toms Geburtstag geplant?	Hest duu wat besünners up Tom siin boorsdağ plóónt?
3292988	Ich habe etwas über Tom herausgefunden, was du meiner Meinung nach wissen solltest.	Ik heb wat oover Tom uutfunnen, wat duu nóó miin mäinen wäiten sust.
3292990	Es gibt nichts, was du hättest tun können, um das zu verhindern.	Dat gift niks, wat duu daun kunt haarst, um dat t' ferhinnern.
3293527	Es verstand sich von selbst, dass Tom angesichts des vielen Geldes, das ihm angeboten wurde, den Vertrag verlängern würde.	Dat begreep sük fan sülst, dat Tom in 't ansicht fan dat fööl geld, wat hum booden wur, däi kuntrakt ferlangern sul.
3293528	Tom eilte heim, um vor Einsetzen des Regens seine Wäsche von der Leine zu nehmen.	Tom iilde häim, um fööer insetten fan d' reegen siin waaske fan d' lîin t' neemen.
3297271	Ein Mann, den ich nicht kannte, ging vor meinem Hause auf und ab.	'N keerl, däi ik näit kende, gung fööer miin huus up un dóól.
3297360	Ich habe jeden Tag sehr viel Englisch gelernt, aber dazugelernt habe ich fast nichts.	Ik heb aldóóeğ häil fööl Engelsk leert, man d'r tau leert heb ik hóóst niks.
3297749	Tom rennt im Büro herum wie ein kopfloses Huhn.	Tom löpt in 't büro rund as 'n koplöes häen.
3298204	Tom sagte, dass er dachte, Maria wisse, warum Johann Polizist geworden war.	Tom see, dat häi doch, Marió wus, woosoo Johann skendaarm worden was.
3303816	Tom klickte auf die Bildvorschau, um sich eine größere Fassung anzeigen zu lassen.	Tom klikde up däi bildföörskaau, um sük 'n grooterder fóóten wiisen t' lóóten.
3304019	Der ansehnliche junge Soldat verliebte sich in eine Krankenschwester und heiratete sie nach dem Krieg.	Däi ansäinelk jueng suldóót ferläivde sük in 'n krankenswester un traaude höör nóó d' oorlauğ.
3304072	Ich werde dir zum Geburtstag etwas ganz, ganz Tolles schenken.	Ik sal dii tau d' boorsdağ wat häil, häil gâauds skenken.
3305274	Ich habe noch niemanden getroffen, mit dem ich den Rest meines Lebens verbringen wollen würde.	Ik heb noch nüms druepen wor ik däi rest fan miin leevend mit ferbrengen wul.
3305276	"Ich habe gerade mit Tom gesprochen." Worüber?" "Über das, was Mary getan hat."	"Ik heb net mit Tom proot't." Wor oover?" "Oover dat, wat Mary dóón het."
3305371	Dein Freund aus Boston ist heute Nachmittag vorbeigekommen, um uns zu besuchen.	Diin fründ fan Boston is fannóómiddağ f'rbiikoomen, um us t' besöyken.
3305376	Vielleicht kaufe ich das Haus in der Park Street, das zum Verkauf steht.	Fiilicht koop ik dat huus in d' Park Street, wat tau ferkoop staajt.
3309064	Ich hasse es, im Flugzeug zwischen zwei Dicken zu sitzen.	Ik hóót dat, in 't fluğtsoiğ tüsken twei dikken t' sitten.
3309067	Wie heißt das dicke Mädchen, mit dem du in der Oberschule zusammen warst?	Woo häit't dat diek wicht, wor duu in d' upperskaul mit t'sóómen wast?
3311907	Tom und Maria haben sich getrennt. Daher kommen sie am Freitag nicht zusammen zum Tanz.	Tom un Marió hebbent sük trent. Düs kooment säi up d' freidağ näit mitnanner nóó d' dans.
3312321	Tom ist intelligenter und gebildeter als die meisten Jungen in seinem Alter.	Tom is intelligenter un beskóóvter as däi mäiest jungse up siin oller.
3314681	Öl spielte eine wichtige Rolle in der Entwicklung der Zivilisation.	Ölje spöölde 'n wichtiğ ruel in 't undwikkeln fan d' tsiwiilisóósjoon.
3315554	Tom war froh, dass er eine Weinflasche mit Schraubverschluss gekauft hatte, denn er konnte seinen Korkenzieher nicht finden.	Tom was blîid, dat häi 'n wiinfläes mit skruuvferslus köft haar, dan häi kun siin körktrekker näit finnen.
3315649	Ich will nicht, dass du denkst, dass ich nicht glücklich mit deiner Entscheidung bin.	Ik wil näit, dat duu denkst, dat ik näit blîid mit diin beslus bün.
3316056	Tom nahm den Korkenzieher aus der Schublade und öffnete die Flasche Wein, die Maria mitgebracht hatte.	Tom nam däi körktrekker uut d' lóó un mook däi fläes wiin oopen, däi Marió mitbrocht haar.
3316059	Tom und Maria saßen auf dem Sofa und blätterten durch ein Fotoalbum.	Tom un Marió sattent up 't soofó un blóóderdent döör 'n footoalbum.
3316061	Tom nahm sich eine Zeitschrift und machte sich daran, diese durchzublättern.	Tom nam sük 'n tiidskrift un mook sük d'r an, disser döör t' blóódern.
3316065	Tom nahm die Fernbedienung und fing an, die Kanäle durchzugehen.	Tom nam dat feerbedäinen un fung an, däi knóólen döör t' góón.
3316066	Tom saß auf dem Sofa und blätterte in einer Zeitschrift.	Tom sat up 't soofó un blóóderde in 'n tiidskrift.
3316069	Tom saß an seinem Schreibtisch und blätterte durch ein altes Fotoalbum.	Tom sat an siin skriivtóóvel un blóóderde döör 'n oel footoalbum.
3316075	Im Poker bezeichnet man einen Drilling und ein Paar als volles Haus.	In d' poker betäikent man 'n drennel un 'n poer as fuel huus.
3316080	Tom nahm die fünf Karten, die ihm zugeteilt wurden, auf und sah, dass er zwei Asse und drei Könige hielt.	Tom nam däi fiif korten, däi hum taudäilt wurdent, up un sağ, dat häi twei askens un drei köönenks hul.
3317688	Tom stand an der Tür, den Lichtschalter an- und ausschaltend.	Tom stun bii d' dööer, däi lüchtskalter an- un uutskaltend.
3318264	Es hat in den letzten Tagen viele Beschwerden wegen des in hohem Maße aus Ihrer Wohnung dringenden Lärms gegeben.	Dat het in d' ferleeden dóógen fööl besweerden um dat in hôoğ móóet fan Jau woonen dringend gedrüüs geeven.
3318764	Erstmalig seit einer Woche durfte Tom heute feste Nahrung zu sich nehmen.	Eerstmóóliğ siit 'n wêek dürs Tom fandóóeğ fâast födsel tau sük neemen.
3319347	Tom fühlte Marias Puls und war erleichtert, dass sie noch am Leben war.	Tom föylde Marió höör puls un was froo, dat säi noch an 't leevend was.
3319651	Mein Vater pflegt stets um sechs Uhr aufzustehen, selbst im Winter.	Miin fóóder staajt steeds teegen ses üer up, sülst in d' winter.
3321043	Das Essen war nicht sehr lecker, sonst war die Party aber ein Erfolg.	Dat eeten was näit wies lekker, man anners was däi fier 'n erfolğ.
3322969	Tom wollte immer Arzt werden, aber seine Schulnoten haben nicht ganz gereicht, um ihm einen Platz an einer medizinischen Fakultät zu sichern.	Tom wul altiid dokter worden, man siin skaulnooten hebbent näit häilmóóls langt, um hum 'n plats an 'n medsiinsk fakultäit t' seekern.
3322977	Tom war wütend, hielt seine Sprache aber im Zaum, weil Kinder anwesend waren.	Tom was dül, man hul siin tóól in toom, um dat kinner d'r bii wassent.
3324582	Das war eine sehr traurige Geschichte.	Dat was 'n läip bedröyvt ferhóól.
3324585	Es ist nur eine Frage der Zeit, bis jemand verletzt oder getötet wird.	Dat is man 'n fróóeğ fan d' tiid, bit äien beseert of dood't word't.
3326617	Meine Mutter schlug mir vor, einen Teil des Zeugs in meinem Wandschrank wegzuwerfen.	Miin mauder slooğ mii föör, 'n däil fan dat króóms in miin wandskap weğ t' smiiten.
3329830	Die Baukosten des neuen Krankenhauses waren bedeutend höher, als zuerst veranschlagt worden war.	Däi baaukösten fan dat näej krankenhuus wassent düüdelk hooger, as t'eerst fastläeğt worden was.
3331180	Nur zu!	Man driist!
3331182	Starten Sie einfach drauf los.	Góónt Jii d'r man up an.
3331559	Da Tom Französisch sprach, konnte ich nicht verstehen, was er sagte.	Um dat Tom Fransk proot'de, kun 'k näit ferstóón, wat häi see.
3331727	Nachdem sie drei Jahre lang versucht hatte, Tom zu ändern, erkannte Maria, dass er sich niemals ändern würde.	Nóódeem säi drei joer lang fersöcht haar, Tom t' annern, kwam Marió d'r achter, dat häi sük noojt annern sul.
3331742	Obwohl Tom bereits über vierzig ist, wohnt er noch immer bei seinen Eltern.	Alwoo Tom al oover fäärtiğ is, woont häi noch altiid bii siin ollen.
3331746	Tom gefällt sein Singledasein, weil er so tun und lassen kann, was ihm beliebt.	Tom gefaalt siin single-bestóón, um dat häi soo daun un lóóten kan, wat hum beläivt.
3331897	Du hattest einen langen Tag.	Duu haarst 'n lâang dağ.
3331993	Der Lehrer sagte, er wisse die Antwort auf meine Frage nicht.	Däi mester see, häi wus dat antern up miin fróóeğ näit.
3332021	Es fällt mir noch immer schwer, mich auf Französisch verständlich zu machen.	'T is noch altiid stur föör mii, mii up Fransk ferstennelk t' móóken.
3332751	Als Tom zu Hause ankam, stellte er fest, dass Maria ihre Sachen gepackt hatte und verschwunden war.	Doo Tom in huus ankwam, stelde häi fast, dat Marió höör sóóken pakt haar un ferdweenen was.
3335259	Aus dieser Entfernung kann ich den Titel des Buches unten im Stapel nicht lesen.	Uut disser distans kan ik däi tittel fan 't bauk unner in d' stóópel näit leesen.
3335775	Tom ist, was Spiele mit Hand-Augen-Koordination betrifft, ein Naturtalent.	Tom is, wat spöölen mit hand-oogen-koördinóósjoon anbelangt, 'n natürtalent.
3335777	Tom ist, was Spiele betrifft, bei denen es auf Hand-Augen-Koordination ankommt, ein Naturtalent.	Tom is, wat spöölen anbelangt, bii däi 't up hand-oogen-koördinóósjoon ankumt, 'n natürtalent.
3335790	Tom zog die Vorhänge zu, damit er von der Straße aus nicht gesehen werden konnte.	Tom truk däi föörhangen diecht, dat häi fan d' stróóet uut näit säin worden kun.
3338858	Mit der Beziehung zwischen den beiden Ländern ging es im Laufe der Jahre bergauf und bergab.	Mit dat betrekken tüsken däi bâajd lâan gung 't in d' loop fan d' joren baarğup un baarğdóól.
3339035	Tom hat, passend zu seinem neuen Computertisch, einen neuen Drehstuhl gekauft.	Tom het, paasend tau siin näej computertóóvel, 'n näej draajstaul köft.
3339293	Tom dachte, er hätte jede Menge Zeit, seinen Flug zu erreichen, aber es klappte gerade noch mit Müh und Not.	Tom doch, häi haar 'n büelt tiid, siin fluğ t' berekken, man 't klapde noch net eeven mit mâajt un nood.
3339307	Tom warnte Maria, dass seine Mutter eine Schwätzerin sei, die alles ihr Anvertraute weitererzähle.	Tom worskaaude Marió, dat siin mauder 'n haffeltóólke was, däi âals, wat höör anfertraut wur, wiiderfertellen dee.
3339312	Wassertropfen glitzerten nach dem kurzen Wolkenbruch auf den Blättern des Baumes.	Wóóterdrüppen tinkeldent nóó däi köert wulkenbröök up däi blóóden fan d' boom.
3339316	Nach dem kurzen Wolkenbruch glitzerten Tropfen von Wasser auf den Blättern des Baumes.	Nóó däi köert wulkenbröök glinsterdent drüppen fan wóóter up däi blóóden fan d' boom.
3339841	Tom hatte in letzter Zeit so viel zu tun, er weiß nicht, wo ihm der Kopf steht.	Tom haar in d' läest tiid soo fööl t' daun, häi wäit näit, wor hum däi kop staajt.
3340135	Der Barmann kam hinter dem Schanktisch hervor, um dem Kampf ein Ende zu machen.	Däi baarman kwam achter d' skaptóóvel weğ, um dat fechten t' beennen.
3340139	Sie sagen, dass sie nicht mit den billigen Auslandsprodukten konkurrieren können.	Säi säegent, dat säi näit mit däi billiğ buutenlandsprodukten kunkurräären köönent.
3341841	Toms Komposthaufen wurde so heiß, dass er sich von selbst entzündete.	Tom siin kumpostbüelt wur soo häit, dat häi sük fan sülst ansteeken dee.
3341842	Seitdem Tom seiner Schwiegermutter die Glühbirnen auswechselte, hat er bei ihr einen Stein im Brett.	Siitdeem Tom siin sweegermauder däi biirns uutwesselde, het häi bii höör 'n stäin in 't bred.
3341843	Hätte ich es nicht mit eigenen Augen gesehen, so hätte ich es nie geglaubt.	Haar 'k dat näit mit äigen oogen säin, soo haar 'k 't noojt löövt.
3341852	Tom wird sich nach der Entlassung aus dem Krankenhaus einer mehrmonatigen Rehabilitation unterziehen müssen.	Tom sal nóó 't undlóóten uut dat krankenhuus meerder móónden rehabilitäären mauten.
3341854	Tom kann sich nicht alle seine Passwörter merken, weswegen er sie, als Telefonnummern getarnt, auf eine Liste schreibt.	Tom kan sük näit âal siin paswoorden maarken, wor oover häi höör, as telefoonnummers tarnt, up 'n liest skrift.
3343912	Du kannst dir meinen ausborgen.	Duu kaast dii mîin uutbörgen.
3344778	Tom und Maria haben die Dienste eines professionellen Entrümplers in Anspruch genommen, da sie der Unordnung in ihrem Hause nicht mehr Herr wurden.	Tom un Marió hebbent däi densten fan 'n professjoonäel undrümpler noomen, um dat säi däi ruusje in höör huus näit meer heer wurdent.
3344797	Tom sah sich einer riesigen Aufgabe gegenüber, als seine Mutter starb und ihm ein völlig zugemülltes Haus hinterließ, das es aufzuräumen galt.	Tom sağ sük 'n baldóódiğ upgóóev teegenoover, doo siin mauder stüürv un hum 'n häilundal fulmült huus achterleet, wat uprüümt worden mus.
3345808	Er war sehr froh, als sie ihm anbot, ihm bei der Reparatur seines Daches behilflich zu sein.	Häi was läip blîid, doo säi hum anbood, hum bii d' reparóótüer fan siin dak behülpelk t' weesen.
3346815	Für jemanden, der eigentlich ein Experte sein sollte, scheinen Sie nicht viel zu wissen.	Föör wel, däi äinliik 'n ekspäert weesen sul, lóótent Jii näit fööl t' wäiten.
3346836	Tom war elend zumute, als Maria ihm sagte, dass sie ihn zwar gerne habe, ihn aber nicht liebe.	Tom was slecht t'free, doo Marió hum see, dat säi hum wal geern haar, man hum näit läivde.
3346839	Ich kann mich morgen nicht mit dir treffen, weil etwas Unerwartetes dazwischengekommen ist.	Ik kan mii mörn näit mit dii dräepen, um dat d'r wat unferwachts tüsken koomen is.
3349069	Ich glaube, ich habe einen Interessenten für dein Haus gefunden.	Ik lööv, ik heb 'n interessent föör diin huus funnen.
3349072	Ich glaube, ich habe einen interessierten Käufer für Ihr Haus gefunden.	Ik lööv, ik heb 'n interessäärt kooper föör Jau huus funnen.
3350849	Du brauchst einen neuen Hut.	Duu bruukst ' n näej haud.
3353678	Manche Menschen betrachten es als Zeitverschwendung, Sprachen wie Klingonisch, Interlingua und Esperanto zu lernen.	Menniğ minsken bekiikent dat as tiidferklaajen, tóólen as Klingoonsk, Interlinguó un Esperanto t' leeren.
3353793	Trotz Stahlmangels hat die Industrieproduktion um fünf Prozent zugenommen.	Trots gebrek an stóól het däi industriiproduksjoon um fiif prosent taunoomen.
3354382	Wartet bitte hier!	Wacht hir!
3357680	Tom fragte mich, ob ich auf der Liste der zu der Feier Eingeladenen stehe.	Tom frooğ mii, of ik up däi liest fan däi tau däi fier innöyğt stóón dau.
3362187	Tom fuhr auf dem Heimweg noch schnell beim Supermarkt vorbei, um Milch zu kaufen.	Tom fur up d' häimweğ noch gaau bii 't supermâarkt f'rbii, um melk t' koopen.
3362644	Ich brauche mir für die Hochzeit keinen Anzug zu kaufen, da Tom einen hat, den er mir leihen kann.	Ik bruuk mii föör däi hochtiid kiin pakje t' koopen, um dat Tom äien het, däi häi mii läinen kan.
3363418	Einer seiner Lehrer sagte zu Tom, dass er es nie zu etwas bringen werde.	Äien fan siin mesters see teegen Tom, dat häi 't noojt tau wat brengen sul.
3364795	Wir gerieten in einen Stau, wodurch wir uns um zwanzig Minuten verspäteten.	Wii róókdent in 'n staau, wor döör wii us um twintiğ menüüten ferlóóterdent.
3367008	Für diesen Satz gibt es nur eine mögliche Interpretation.	Föör disser sats gift dat man äin möögelk interpretóósjoon.
3367065	Tom wäre gewiss nicht erfreut, wenn Maria wieder arbeiten ginge.	Tom was wies näit blîid, doo Marió weer aarbaiden gung.
3367221	Nichts ist schlimmer, als alle Zeit der Welt zu haben, doch niemanden, mit dem man sie verbringen kann.	Niks is läiper, as âal tiid fan d' weerld t' hebben, doch nüms, wor man 't mit taubrengen kan.
3367580	Ausgehend von der Richtung, die er einschlug, würde ich sagen, er ging in Richtung Stadt.	Uutgóónd fan dat richten, wat häi inslooğ, dee ik säegen, häi gung nóó d' stad tau.
3367764	Manche Menschen machen gern einen Berg aus einem Maulwurfshaufen.	Menniğ minsken móókent geern 'n baarğ fan 'n mulbüelt.
3367810	Tom hat einen Punkt im Leben erreicht, an dem er einige ausgesprochen wichtige Entscheidungen zu treffen hat.	Tom het 'n punkt in 't leevend berekt, wor häi wat wies wichtiğ besliesens t' móóken het.
3367814	Tom redet nicht gerne um den heißen Brei, sondern kommt lieber gleich zur Sache.	Tom proot't näit geern um däi häiet bräj, man kumt läiver fut t' sóóek.
3367834	Ich halte diese Schauspielerin für eine der schönsten Frauen auf Erden.	Ik hol dit skaauspöölerske föör äien fan däi môojst fraaulüü up eerden.
3368001	Tom hatte eine Auseinandersetzung mit einer Frau, die versuchte, ihm seinen Parkplatz wegzuschnappen.	Tom haar 'n uutnannersetten mit 'n frâau, däi fersöch, hum siin parkplats weğ t' snappen.
3368093	Dein Zeitvertreib in der Kindheit beeinflusst dein ganzes Leben.	Diin tiidferdriif in d' kinnertiid beinflaud't diin häiel leevend.
3368911	Jugendlichen ist es oft peinlich, in der Öffentlichkeit mit ihren Eltern gesehen zu werden.	Jööğdelken is 't fóók zjenäärelk, in d' öffenliikkaid mit höör ollen säin t' worden.
3368976	Nun, da es mir wieder gutgeht, will ich an der Universität Raumforschung studieren.	Nuu, um dat mii 't weer gaud gaajt, wil ik an d' uniwersitäit ruumföörskern stuudäären.
3369385	„Geh nur rein und sage dem Chef, dass du eine Lohnerhöhung haben willst.“ – „Das ist leichter gesagt als getan.“	"Góó man in un säeğt däi bóós, dat duu 'n loonferhoogern hebben wult." - "Dat is makkelker säeğt as dóón."
3370898	Tom und Maria waren zu müde zum Abwaschen und gingen ins Bett, obwohl das Spülbecken noch voll von schmutzigem Geschirr war.	Tom un Marió wassent t' möej föör 't ofwaaskern un gungent up bäer, alwoo dat spöylbekken noch ful fan fûul geskir was.
3371429	Wenn ich mich recht erinnere, haben Tom und Maria im Oktober 2003 geheiratet.	Doo ik mii recht heerinner, hebbent Tom un Marió in d' oktoober 2003 traaut.
3372250	Tom fand auf dem Dachboden seines Großvaters eine staubige Kiste voller Fotos.	Tom fun up d' böön fan siin besfóóer 'n stoffiğ kiest ful footos.
3372256	Tom war als Kind in das Nachbarmädchen verknallt.	Tom was as kind in dat nóóberwicht ferknaalt.
3372646	Letzte Nacht bin ich eingeschlafen, während ich mit Maria am Telefon sprach.	Ferleeden nacht bün ik inslóópen, wiilst ik mit Marió an 't telefoon proot'de.
3372822	Letzte Nacht bin ich beim Telefonieren mit Maria eingenickt.	Ferleeden nacht bün ik bii 't telefoonäären mit Marió indööst.
3373089	Wievielmal am Tage beguckst du dich im Spiegel?	Woo fóók up d' dağ bekikst duu dii in d' späigel?
3374007	Tom redete und redete und ließ Maria gar nicht zu Worte kommen.	Tom proot'de un proot'de un leet Marió häil näit tau woord koomen.
3374324	Tom hielt die Tatsache, dass er bereits verheiratet war, vor Maria geheim.	Tom hul däi dóódsóóek, dat häi al traaut was, fööer Marió gehäim.
3376125	Tom hat seine Familiengeschichte erforscht und hat vor, allen seinen Verwandten einen bis ins Einzelne gehenden Stammbaum zu schicken.	Tom het siin femiiljenhistoorje uutföörskert un het fööer, siin häiel sieb äin bit in 't detail góónd stamboom t' stüren.
3376218	Plötzlich dämmerte es Tom, dass er es die ganze Zeit über falsch gemacht hatte.	T'móól begreep Tom, dat häi 't däi häiel tiid oover ferkeert móókt haar.
3376358	Es regnete so stark, dass wir entschieden, ihn ein andermal zu besuchen.	Dat reegende soo staark, dat wii beslootent, hum 'n anner móól t' besöyken.
3380331	Der Mensch unterscheidet sich von den Tieren durch die Tatsache, dass er denken und sprechen kann.	Däi minsk ferskeelt fan däi däären döör däi dóódsóóek, dat häi denken un prooten kan.
3383787	So gefällt uns das.	Soo gefaalt us dat.
3386015	Wenn Tom das kann, dann kann ich das bestimmt auch.	Doo Tom dat kan, dan kan 'k dat wies ook.
3386087	Ich möchte dieses Lied meiner Mutter widmen.	Ik wul dit läid miin mauder taubedenken.
3386106	Tom hat sich den Zeh gestoßen, als er in der Nacht aufstand, um sich zur Toilette zu begeben.	Tom het sük däi tööen stöt't, doo häi in d' nacht upstun, um sük nóó 't gemak t' begeeven.
3386113	Das Gericht entschied, dass Toms Kinder jedes zweite Wochenende bei ihm verbringen dürften.	Dat gericht besloot, dat Tom siin kinner elker twäied weekenäen bii hum ferbrengen dürsent.
3386114	Tom meint, dass elektronische Zigaretten unbedenklicher seien als herkömmliche, doch Maria ist sich da nicht so sicher.	Tom mäint, dat elektroonsk tsigretten unbedenkelker wassent as heerkumstiğ, doch Marió is sük d'r näit soo seeker.
3386117	Elektronische Zigaretten werden als gesunde Alternative zur Tabakzigarette beworben, doch die Gesundheitsbehörden melden Zweifel in Bezug auf die langfristigen Auswirkungen auf die Gesundheit der Konsumenten an.	Elektroonsk tsigretten wordent as suen alternóótîiv tau däi tebaktsigräet bewurven, doch däi sundhaidsamten mellent twiivels wat däi langfristiğ uutwirkens up d' sundhaid fan d' kunsuumenten anbelangt.
3386213	Ich halte nichts von Astrologie, aber das will nicht besagen, dass ich nicht mein Horoskop lese.	Ik hol niks fan astroloogii, man dat wil näit säegen, dat ik näit miin horoskoop lees.
3387564	Fällt dir irgendetwas ein, was ich sagen könnte, um Tom zu überzeugen?	Faalt dii wat in, wat ik säegen kun, um Tom t' oovertüügen?
3387569	Fällt Ihnen irgendetwas ein, was ich sagen könnte, um Tom zu überzeugen?	Faalt Jau wat in, wat ik säegen kun, um Tom t' oovertüügen?
3387585	Fällt euch irgendetwas ein, was ich sagen könnte, um Tom zu überzeugen?	Faalt jau wat in, wat ik säegen kun, um Tom t' oovertüügen?
3391791	Maria hat im Laufe der Jahre Tausende Dollar für Schönheitsprodukte ausgegeben.	Marió het in d' loop fan d' joren duusend dullers föör moojiğkaidsprodukten uutgeeven.
3392522	Alice wird dir sagen, dass im Wunderland alles auf den Kopf gestellt ist.	Alice sal dii säegen, dat in 't wunnerland âals up d' kop stelt is.
3394144	Mit Toms Gesundheit ging es in der letzten Zeit immer einen Schritt voran und zwei Schritte zurück.	Mit Tom siin sundhaid gung 't in d' läest tiid altiid 'n tree f'ruut un twei treeden t'rüeğ.
3394212	Toms Genesung hat in der letzten Zeit einen Rückschlag erlitten.	Tom siin geneesen het in d' läest tiid 'n teegenstöyt kreegen.
3394724	Tom hoffte sehr, dass Mary mit ihm ins Konzert gehen würde.	Tom hoopde läip, dat Mary mit hum nóó 't kunsert góón sul.
3394795	Tom glaubt, dass das Universum wirklich elf Dimensionen hat.	Tom löövt, dat dat uniwersum wies elf dimensjoonen het.
3394796	Tom glaubt, dass das Universum wirklich elfdimensional ist.	Tom löövt, dat dat uniwersum wies elfdimensjoonóól is.
3394815	Tom schien besorgt zu sein und es war deutlich zu bemerken, dass er bei dem, was Maria sagte, nicht zuhörte.	Tom leet besörğt t' weesen un dat was düüdelk t' bemaarken, dat häi bii dat, wat Marió see, näit tauhöörde.
3394875	Wenn du das Buch ausgelesen hast, würde ich es gerne lesen.	Doo duu dat bauk uutleesen hest, dee ik 't geern leesen.
3394877	Wenn Sie mit dem Buch fertig sind, würde ich es auch gerne lesen.	Doo Jii mit dat bauk klor bünt, dee ik 't ook geern leesen.
3395802	Ich weiß nicht, ob ich dir das schon mal gesagt habe, aber du hast schöne Augen.	Ik wäit näit, of ik dii dat al móól säeğt heb, man duu hest môoj oogen.
3399656	Ich werde dich wie einen Erwachsenen behandeln, wenn du anfängst, dich wie einer zu benehmen!	Ik sal dii as 'n fulwuesen minsk behanneln, doo duu anfangst, dii as äien t' beneemen!
3399661	Ich habe Tom nichts davon gesagt, weil ich ihm den Tag nicht verderben wollte.	Ik heb Tom d'r niks fan säeğt, um dat ik hum däi dağ näit ferdaarven wul.
3399769	Ich konnte es mir nicht verkneifen zu lachen, als ich ihn mit dem Gesicht nach unten im Dreck liegen sah.	Ik kun mii dat näit ferkniipen t' laagen, doo ik hum mit gesiecht nóó unner in d' drek liegen sağ.
3402755	Unser Server wird am 20. Oktober aufgrund planmäßiger Wartungsarbeiten nicht am Netz sein.	Us server sal up d' 20 oktoober weegen plóónt wartensaarbaiden näit an 't net weesen.
3402762	Tom kaufte auf dem Heimweg von der Arbeit ein paar Brotlaibe.	Tom köf up d' häimweğ fan d' aarbaid 'n poer knuuven brood.
3402806	Du brauchst nur zu wissen, dass es funktioniert. Wie es funktioniert, brauchst du nicht zu wissen.	Duu bruukst man t' wäiten, dat 't funksjoonäärt. Woo 't funksjoonäärt, bruukst duu näit t' wäiten.
3402905	Weißt du noch, wie du dich fühltest, als dir das Gleiche widerfuhr?	Wäist duu noch, woo duu dii föylen deest, doo dii dat sülviğ ooverkwam?
3405568	Es dauerte eine lange Zeit.	Dat dürs 'n lâang tiid.
3405723	Ich will keine Kinder und auch nicht heiraten.	Ik wil kiin kinner un ook näit traauen.
3405781	Ebenda irrst du.	Jüüst dor fersinst dii.
3405782	Ebenda irrt ihr.	Jüüst dor bünt jii mis.
3405783	Ebenda irren Sie.	Jüüst dor bünt Jii mis.
3406058	Jeder Student der Biologie, Anatomie, Anthropologie, Ethnologie oder Psychologie ist mit diesen Tatsachen vertraut.	Elker stuudent fan d' bioloogii, anatoomii, antropoloogii, etnoloogii of psüücholoogii is mit disser dóódsóóken fertraut.
3407343	Sollte ich jemand anderen fragen?	Sul ik wel anners fróógen?
3407419	Das war ein bisschen unheimlich.	Dat was 'n biitje unhäimelk.
3410060	Yokohama ist eine Stadt, in der mehr als drei Millionen Menschen leben.	Yokohama is 'n stad, wor meer as drei miljoonen minsken in leevent.
3410528	Ich glaube, dass solche Spiele wie Candy Crush Zeitverschwendung sind.	Ik lööv, dat sükker spöölen as Candy Crush tiidferklaajen bünt.
3410587	Die Frage ist nicht so leicht zu beantworten, wie es zunächst den Anschein haben mag.	Däi fróóeğ is näit soo makkelk t' beantern, as 't eerst däi anskiin hebben mağ.
3411729	Ebendas habe ich Tom gesagt.	Jüüst dat heb ik Tom säeğt.
3411779	Wie lief es mit Tom?	Woo leep 't mit Tom?
3412078	Tom kann fast so gut Französisch sprechen, wie er Englisch spricht.	Tom kan hóóst soo gaud Fransk prooten, as häi Engelsk proot't.
3412216	Tom wäre nicht einfach so gegangen. Er hätte sich zumindest verabschiedet.	Tom was näit äinfach soo góón. Häi haar t'minst forwal säeğt.
3412458	Ich bin so froh, dass du mich gebeten hast, heute Abend die Eröffnungsrede zu halten.	Ik bün soo blîid, dat duu mii beeden hest, fanóóvend däi eröfnungsräied t' hollen.
3421433	Tom möchte wissen, was er mit dem ganzen Kram machen soll, den du in seiner Garage stehen gelassen hast.	Tom wil wäiten, wat häi mit däi häiel króóm móóken sal, däi duu in siin garóózje stóón lóóten hest.
3421587	Es ist mir egal, was der Arzt sagt. Ich werde essen, was immer ich will.	'T is mii ne'ğeliik wat däi dokter säeğt. Ik sal eeten, wat ik ook wil.
